InstanceId,Name,Schedule,FileBackup,ApplicationTier,Environment,Application,ContactPreference,Purpose,Validated,TechnicalOwner,CorpInfoMSP:TakeNightlySnapshot
i-61c8a4b9 (AwOr-TsTibAdm01),AwOr-TsTibAdm01,AlwaysOn,No,Application,Test,TIBCO,Email,Integration,No,Pablo Vivanco,Yes
i-46f8949e (AwOr-TsTibApi01),AwOr-TsTibApi01,AlwaysOn,No,Application,Test,TIBCO,Email,Integration,No,Pablo Vivanco,Yes
i-085f67acb4b86255e (AwOr-TsTibBw01),AwOr-TsTibBw01,AlwaysOn,No,Application,Development,TIBCO,Email,Integration,No,Pablo Vivanco,Yes
i-7ec8a4a6 (AwOr-TsTibEms01),AwOr-TsTibEms01,AlwaysOn,No,Application,Test,TIBCO,Email,Integration,No,Pablo Vivanco,Yes
i-bfac67e0 (IrvBIZFIL01),IrvBIZFIL01,AlwaysOn,No,Application,Production,BizTalk,Email,Integration,Yes,Pablo Vivanco,Yes
i-5912c041 (IrvBizOQ03),IrvBizOQ03,AlwaysOn,No,Application,OperationalQualification,BizTalk,Email,Integration,Yes,Pablo Vivanco,Yes
i-0ea685a3d874c27b1 (IrvBizOQ04),IrvBizOQ04,AlwaysOn,No,Application,OperationalQualification,BizTalk,Email,Integration,Yes,Pablo Vivanco,Yes
i-56a36809 (IRVBIZPD03),IRVBIZPD03,AlwaysOn,No,Application,Production,BizTalk,Email,Integration,Yes,Pablo Vivanco,Yes
i-4ba36814 (IRVBIZPD04),IRVBIZPD04,AlwaysOn,No,Application,Production,BizTalk,Email,Integration,Yes,Pablo Vivanco,Yes
i-af5f15b7 (IrvbizPY03),IrvbizPY03,AlwaysOn,No,Application,Test,BizTalk,Email,Integration,No,Pablo Vivanco,Yes
i-0f42991aa258ae95e (IrvbizPY04),IrvbizPY04,AlwaysOn,No,Application,Test,BizTalk,Email,Integration,No,Pablo Vivanco,Yes
i-063057f3ebaf35572 (irvbizsql01-pd),irvbizsql01-pd,AlwaysOn,No,Database,Production,BizTalk,Email,Integration,Yes,Pablo Vivanco,Yes
i-327ebfa6 (IRVBPCAPP01-DV),IRVBPCAPP01-DV,12 x 5,No,Application,Development,Everest,Email,Financial Planing,No,Pablo Vivanco,No
i-4448785c (IrvBpcApp01-Pd),IrvBpcApp01-Pd,AlwaysOn,No,Application,Production,Everest,phone,Financial Planing,No,Pablo Vivanco,Yes
i-5114d4c5 (IRVBPCAPP01-TST),IRVBPCAPP01-TST,AlwaysOn,No,Application,Test,Everest,Email,Financial Planing,No,Pablo Vivanco,No
i-8cd26a94 (IrvBpcApp02-Pd),IrvBpcApp02-Pd,AlwaysOn,No,Application,Production,Everest,phone,Financial Planing,No,Pablo Vivanco,Yes
i-be18d82a (IRVBPCAPP02-TST),IRVBPCAPP02-TST,AlwaysOn,No,Application,Test,Everest,Email,Financial Planing,No,Pablo Vivanco,Yes
i-03981035c764b4f17 (IRVBPCSQL01-DV),IRVBPCSQL01-DV,12 x 5,No,Database,Development,Everest,Email,Financial Planing,No,Pablo Vivanco,No
i-06fe88e569772cf43 (IrvBpcSql01-Pd),IrvBpcSql01-Pd,AlwaysOn,No,Database,Production,Everest,phone,Financial Planing,No,Pablo Vivanco,Yes
i-0190b1f94437d2fbe (IrvBpcSql01-TST),IrvBpcSql01-TST,AlwaysOn,No,Database,Test,Everest,Email,Financial Planing,No,Pablo Vivanco,Yes
i-c88b33d0 (IrvBpcTs01-Pd),IrvBpcTs01-Pd,AlwaysOn,No,Application,Production,Everest,phone,Financial Planing,No,Pablo Vivanco,Yes
i-c66129de (IRVEAIWEB01-OQ),IRVEAIWEB01-OQ,24 x 7,No,Web,OperationalQualification,EAI Web Services,email,ERP & PLM Web Services,Yes,Pablo Vivanco,No
i-7d646065 (IRVEAIWEB01-PD),IRVEAIWEB01-PD,24 x 7,No,Web,Production,EAI Web Services,Email,ERP & PLM Web Services,Yes,Pablo Vivanco,Yes
i-c0e52554 (IRVEAIWEB01-PY),IRVEAIWEB01-PY,24 x 7,No,Web,Test,EAI Web Services,email,ERP & PLM Web Services,No,Pablo Vivanco,No
i-b332e2ab (irveaiweb02-oq),irveaiweb02-oq,24 x 7,No,Web,OperationalQualification,EAI Web Services,email,ERP & PLM Web Services,Yes,Pablo Vivanco,No
i-ec9f12f4 (irveaiweb02-pd),irveaiweb02-pd,24 x 7,No,Web,Production,EAI Web Services,Email,ERP & PLM Web Services,Yes,Pablo Vivanco,Yes
i-b7e62623 (IRVEAIWEB02-PY),IRVEAIWEB02-PY,24 x 7,No,Web,Test,EAI Web Services,email,ERP & PLM Web Services,No,Pablo Vivanco,No
i-0fd471150f74704c8 (IRVFTP01),IRVFTP01,24 x 7,No,Application,Production,MOVEit,Email,FTP Servivces,No,Pablo Vivanco,Yes
i-99522a81 (IRVINE724),IRVINE724,24 x 7,No,Application,Development,AS2,Email,Managed File Transfer,Yes,Pablo Vivanco,Yes
i-0ae768fe813c46131 (Irvine889),Irvine889,24 x 7,No,Application,Production,MSAS,Email,Integration Sevices mainly for JDA,No,Pablo Vivanco,Yes
i-def52881 (Irvine902),Irvine902,24 x 7,No,Application,Production,AS2,Email,Managed File Transfer services,Yes,Pablo Vivanco,Yes
i-44622a5c (IrvSECMOV01),IrvSECMOV01,AlwaysOn,No,Application,Development,MOVEit,Email,will retire soon,No,Pablo Vivanco,Yes
i-02629153811b8fa6d (IrvSECMOV02),IrvSECMOV02,AlwaysOn,No,Application,Production,MOVEit,Email,will retire soon,No,Pablo Vivanco,Yes
i-45a3681a (IrvSECMOV03),IrvSECMOV03,AlwaysOn,No,Application,Production,MOVEit,Email,will retire soon,No,Pablo Vivanco,Yes
i-64f4127f (IrvSECMOV04),IrvSECMOV04,AlwaysOn,No,Application,Development,MOVEit,Email,will retire soon,No,Pablo Vivanco,Yes
i-0b65a6ee384204b48 (AWOR-DVQLKAPP02),AWOR-DVQLKAPP02,AlwaysOn,No,,Development,,Email,?,No,Petr Moldan,Yes
i-0fb4a0898d9eed455 (AWOR-DVGITAPP01),AWOR-DVGITAPP01,?,No,Application,Development,GitLab,Email,?,No,Piyush Mattoo,Yes
i-cc44d758 (AWOR-PDPSDWEB01),AWOR-PDPSDWEB01,?,No,Application,Production,PeopleSoft Desktop single sign-on,Email,?,No,Prasad Chamala,Yes
i-a6f412bd (IRVTALTCC01),IRVTALTCC01,?,Yes,Application,Production,Taleo,Email,?,No,Prasad Chamala,Yes
i-49cd7ddd (AWOR-DVQLKAPP01),AWOR-DVQLKAPP01,AlwaysOn,No,Application,Development,Qlikview,Email,DEV - Qlikview Development,No,qlikview_support@edwards.com,Yes
i-f5b00061 (AWOR-OQQLKAPP01),AWOR-OQQLKAPP01,AlwaysOn,yes,Application,OperationalQualification,"Qlikview, Geoqlik",Email,"	TEST QV Publisher, Server, WebServer, Geoqlik service, QMC, AccessPoint http://qlikviewtest, data",No,qlikview_support@edwards.com,Yes
i-07277c708f63096ec (AWOR-OQQLKSNS01),AWOR-OQQLKSNS01,AlwaysOn,yes,Application,Test,Qlik Sense,Email,"TEST Qlik Sense Server - QMC, HUB",No,qlikview_support@edwards.com,Yes
i-a60233be (AWOR-PDQLKAPP01),AWOR-PDQLKAPP01,AlwaysOn,Yes,Application,Production,Qlikview,Email,"Qlikview Server 1 (cluster),(US) AccessPoint http://onebiqv, data",Yes,qlikview_support@edwards.com,Yes
i-e3a61ffb (AWOR-PDQLKAPP02),AWOR-PDQLKAPP02,AlwaysOn,Yes,Application,Production,Qlikview,Email,"	Qlikview Server 2 (cluster) (US)",Yes,qlikview_support@edwards.com,Yes
i-be0f6a2b (AWOR-PDQLKGEO01),AWOR-PDQLKGEO01,AlwaysOn,No,Application,Production,GeoQlik,Email,PROD Geoqlik Server,No,qlikview_support@edwards.com,Yes
i-02cf292d7a1823bac (AWOR-PDQLKNPR01),AWOR-PDQLKNPR01,AlwaysOn,yes,Application,Production,"Qlik Nprinting 16
",Email,"NPrinting 16 server, designer, all other reports distribution",No,qlikview_support@edwards.com,Yes
i-c7d1ca52 (AWOR-PDQLKPUB01),AWOR-PDQLKPUB01,AlwaysOn,Yes,Application,Production,Qlikview,Email,"Qlikview Publisher 1 (cluster), PROD QMC, data (EU)",Yes,qlikview_support@edwards.com,Yes
i-065afaa9 (AWOR-PDQLKPUB02),AWOR-PDQLKPUB02,AlwaysOn,Yes,Application,Production,Qlikview,Email,Qlikview Publisher 2 (cluster) (EU),Yes,qlikview_support@edwards.com,Yes
i-83afdc17 (AWOR-PDQLKSNS01),AWOR-PDQLKSNS01,OnDemand,No,Application,Production,Qlik Sense,Email,?,No,qlikview_support@edwards.com,Yes
i-0a3daf7fa57c42703 (AWOR-PDQLKSNS02),AWOR-PDQLKSNS02,AlwaysOn,yes,Application,Production,Qlik Sense,Email,"PROD Qlik Sense Server - QMC, HUB",No,qlikview_support@edwards.com,Yes
i-c6dac153 (AWOR-PDQLKWEB01),AWOR-PDQLKWEB01,AlwaysOn,Yes,Web,Production,Qlikview,Email,Qlikview WebServer 1 (cluster),Yes,qlikview_support@edwards.com,Yes
i-1352f2bc (AWOR-PDQLKWEB02),AWOR-PDQLKWEB02,AlwaysOn,Yes,Web,Production,Qlikview,Email,Qlikview WebServer 2 (cluster),Yes,qlikview_support@edwards.com,Yes
i-c0325154 (AWOR-PDQLKWEB03),AWOR-PDQLKWEB03,OnDemand,No,Web,Production,Qlikview,Email,?,No,qlikview_support@edwards.com,Yes
i-0666949c7db90c3f2 (AWOR-PDQLKWEB04),AWOR-PDQLKWEB04,OnDemand,No,Application,Test,Qlik Sense,Email,?,No,qlikview_support@edwards.com,No
i-0f6c4ea0d4b9cd18b (Awor-thqlknpr01),Awor-thqlknpr01,AlwaysOn,yes,Application,Production,"Qlik Nprinting 16
",Email,Qlik Report Nprinting 16,No,qlikview_support@edwards.com,Yes
i-0f4d9daa82b08206f (AWOR-PDQLKNPR02),AWOR-PDQLKNPR02,AlwaysOn,yes,Application,Production,Qlik Nprinting 17,Email,Qlik/Sense  Report Nprinting 17,No,"qlikview_support@edwards.com
",yes
i-360bd6a2 (IRVPLMEAIDEV01),IRVPLMEAIDEV01,AlwaysOn,No,Application,Development,PLM|TIBCO|Ignite,Email,PLM|TIBCO|Ignite,No,Rajesh Pudota,Yes
i-09a1c403485946338 (awor-qalabapp02),awor-qalabapp02,AlwaysOn,No,Application,OperationalQualification,LIMS,Email,LIMS,No,Rama Mukkavilli,Yes
i-0401216cdb10b908e (AWOR-OQSPCDB01),AWOR-OQSPCDB01,?,No,Database,OperationalQualification,InfinityQS â€“ Proficient,Email,?,No,Rano Ngai,Yes
i-08d3e9c5f65721210 (AWOR-PDSPCDB01),AWOR-PDSPCDB01,?,No,Database,Production,InfinityQS â€“ Proficient,Email,?,No,Rano Ngai,Yes
i-01af97af0537fd30a (Irvine195),Irvine195,?,No,Application,Production,Blue Mountain,Email,?,No,Rano Ngai,Yes
i-0077b637959de672c (Irvine777),Irvine777,?,No,Application,Development,Blue Mountain,Email,?,No,Rano Ngai,Yes
i-0618fee734047583f (Irvine843),Irvine843,?,No,Application,Test,Infinity QS,Email,?,No,Rano Ngai,Yes
i-0e68c003bb80f4727 (Irvine882),Irvine882,?,Yes,Application,Production,Infinity QS,Email,?,No,Rano Ngai,Yes
i-0e8b1d966c45c4df3 (IrvInfinityQS),IrvInfinityQS,?,No,Application,Development,Infinity QS,Email,?,No,Rano Ngai,Yes
i-22a0273a (IRVMETCAL01),IRVMETCAL01,?,No,Application,Test,Metcal,Email,?,No,Rano Ngai,No
i-bc5ba1e3 (IRVMETCAL02),IRVMETCAL02,?,Yes,Application,Production,Metcal,Email,?,No,Rano Ngai,Yes
i-67b17a38 (IRVENGLIC01),IRVENGLIC01,AlwaysOn,No,Application,Production,"FlexLM License Manager, various licensing tools",Phone,Engineering Software License Server,No,Robert Faulk,Yes
i-0b6ba64e6ce8b9bc7 (IrvTABAPP01),IrvTABAPP01,MON0700-FRI1800,No,Application,Production,TabFusion ,Email,TabFusion Server,No,Robert Faulk,Yes
i-0dea51075141a819b (AWOR-DVPDMLAS01),AWOR-DVPDMLAS01,MON0700-FRI1800,No,Application,Development,PTC Windchill PDMLink Server,Email,CAD Data Management,No,Robert Faulk | Mike Lockwood,Yes
i-0c30bafb3f9a77726 (AWOR-DVWCVAPP13),AWOR-DVWCVAPP13,MON0700-FRI1800,No,Application,Development,PTC Windchill PDMLink Visualization CAD Worker,Email,CAD Data Management,No,Robert Faulk | Mike Lockwood,No
i-003a28822cc6ac2cc (AWOR-DVWCVAPP14),AWOR-DVWCVAPP14,MON0700-FRI1800,No,Application,Development,PTC Windchill PDMLink Visualization CAD Worker,Email,CAD Data Management,No,Robert Faulk | Mike Lockwood,No
i-00372b53ffce0de72 (AWOR-PDPDMLAS01),AWOR-PDPDMLAS01,AlwaysOn,No,Application,Production,PTC Windchill PDMLink Server,Phone,CAD Data Management,Yes,Robert Faulk | Mike Lockwood,Yes
i-02d1ce5be05320a46 (AWOR-PDWCVAPP05),AWOR-PDWCVAPP05,MON0700-FRI1800,No,Application,Production,PTC Windchill PDMLink Visualization CAD Worker,Email,CAD Data Management,No,Robert Faulk | Mike Lockwood,No
i-0635f51a94e8c2fc7 (AWOR-PDWCVAPP06),AWOR-PDWCVAPP06,MON0700-FRI1800,No,Application,Production,PTC Windchill PDMLink Visualization CAD Worker,Email,CAD Data Management,No,Robert Faulk | Mike Lockwood,No
i-0f4f4e6f1ffe42f24 (AWOR-PDWCVAPP07),AWOR-PDWCVAPP07,AlwaysOn,No,Application,Production,PTC Windchill PDMLink Visualization CAD Worker,Email,CAD Data Management,No,Robert Faulk | Mike Lockwood,Yes
i-06295f5b8d4fdc91b (AWOR-PDWCVAPP08),AWOR-PDWCVAPP08,AlwaysOn,No,Application,Production,PTC Windchill PDMLink Visualization CAD Worker,Email,CAD Data Management,No,Robert Faulk | Mike Lockwood,Yes
i-08332402ed4f94a77 (AWOR-QAPDMLAS01),AWOR-QAPDMLAS01,MON0700-FRI1800,No,Application,QA,PTC Windchill PDMLink Server,Email,CAD Data Management,Yes,Robert Faulk | Mike Lockwood,Yes
i-0a48c49bce9d14b74 (AWOR-QAWCVAPP09),AWOR-QAWCVAPP09,MON0700-FRI1800,No,Application,QA,PTC Windchill PDMLink Visualization CAD Worker,Email,CAD Data Management,No,Robert Faulk | Mike Lockwood,No
i-0f4b9e67c4be94419 (AWOR-QAWCVAPP10),AWOR-QAWCVAPP10,MON0700-FRI1800,No,Application,QA,PTC Windchill PDMLink Visualization CAD Worker,Email,CAD Data Management,No,Robert Faulk | Mike Lockwood,No
i-0c6960b79e225df35 (AWOR-TRPDMLAS01),AWOR-TRPDMLAS01,AlwaysOn,No,Application,Training,PTC Windchill PDMLink Server,Email,CAD Data Management,No,Robert Faulk | Mike Lockwood,Yes
i-04f66b11933985bd7 (AWOR-TRWCVAPP15),AWOR-TRWCVAPP15,MON0700-FRI1800,No,Application,Training,PTC Windchill PDMLink Visualization CAD Worker,Email,CAD Data Management,No,Robert Faulk | Mike Lockwood,No
i-0d1bf19eaee4879e1 (AWOR-TSPDMLAS01),AWOR-TSPDMLAS01,MON0700-FRI1800,No,Application,Test,PTC Windchill PDMLink Server,Email,CAD Data Management,No,Robert Faulk | Mike Lockwood,Yes
i-0ef18726ac10b5c22 (AWOR-TSWCVAPP11),AWOR-TSWCVAPP11,MON0700-FRI1800,No,Application,Test,PTC Windchill PDMLink Visualization CAD Worker,Email,CAD Data Management,No,Robert Faulk | Mike Lockwood,No
i-0d592d0148a0cf4c5 (AWOR-TSWCVAPP12),AWOR-TSWCVAPP12,MON0700-FRI1800,No,Application,Test,PTC Windchill PDMLink Visualization CAD Worker,Email,CAD Data Management,No,Robert Faulk | Mike Lockwood,No
i-05256edd (AWOR-DVMESBO01),AWOR-DVMESBO01,AlwaysOn,No,Web,Development,MES,Email,Camstar Reporting,Yes,Ryo Miyaki,Yes
i-ff3a7127 (AWOR-DVMESCIO01),AWOR-DVMESCIO01,AlwaysOn,No,Application,Development,MES,Email,Camstar Integration,Yes,Ryo Miyaki,Yes
i-b5a0e66d (AWOR-DVMESDB01),AWOR-DVMESDB01,AlwaysOn,No,Database,Development,MES,Email,Camstar OLTP Database,Yes,Ryo Miyaki,Yes
i-bb86b67c (AWOR-DVMESDB02),AWOR-DVMESDB02,AlwaysOn,No,Database,Development,MES,Email,Camstar ODS Database,Yes,Ryo Miyaki,Yes
i-c33e751b (AWOR-DVMESWEB01),AWOR-DVMESWEB01,AlwaysOn,No,Web,Development,MES,Email,Camstar Portal,Yes,Ryo Miyaki,Yes
i-0c53970be9a10c1e1 (AWOR-DVMESWRK01),AWOR-DVMESWRK01,AlwaysOn,No,Web,Development,MES,Email,Camstar Developer Workstation ,No,Ryo Miyaki,Yes
i-9aec3ec5 (AWOR-DVMESWRK01),AWOR-DVMESWRK01,AlwaysOn,No,Web,Development,MES,Email,Camstar Developer Workstation ,No,Ryo Miyaki,Yes
i-0cf941f5348e1b7f8 (AWOR-DVMESWRK02),AWOR-DVMESWRK02,AlwaysOn,No,Web,Development,MES,Email,Camstar Developer Workstation ,No,Ryo Miyaki,Yes
i-ab7030b3 (AWOR-DVMESWRK02),AWOR-DVMESWRK02,AlwaysOn,No,Web,Development,MES,Email,Camstar Developer Workstation ,No,Ryo Miyaki,Yes
i-041a76291f9f8488a (AWOR-DVMESWRK03),AWOR-DVMESWRK03,AlwaysOn,No,Web,Development,MES,Email,Camstar Developer Workstation ,No,Ryo Miyaki,Yes
i-ab13c1f4 (AWOR-DVMESWRK03),AWOR-DVMESWRK03,AlwaysOn,No,Web,Development,MES,Email,Camstar Developer Workstation ,No,Ryo Miyaki,Yes
i-0cb0d7e8493bd4962 (Awor-dvmeswrk04),Awor-dvmeswrk04,AlwaysOn,No,Web,Development,MES,Email,Camstar Developer Workstation ,No,Ryo Miyaki,Yes
i-05cfe60fc3605998a (Awor-dvmeswrk05),Awor-dvmeswrk05,AlwaysOn,No,Web,Development,MES,Email,Camstar Developer Workstation ,No,Ryo Miyaki,Yes
i-0a6cfd2e03a063c6b (Awor-dvmeswrk06),Awor-dvmeswrk06,AlwaysOn,No,Web,Development,MES,Email,Camstar Developer Workstation ,No,Ryo Miyaki,Yes
i-050c1790 (AWOR-DVTAPWEB01),AWOR-DVTAPWEB01,AlwaysOn,No,Web,Development,TAP,Email,Transform AP Web Server,No,Ryo Miyaki,Yes
i-8fe9d91a (AWOR-OQMESBO01),AWOR-OQMESBO01,AlwaysOn,No,Web,OperationalQualification,MES,Email,Camstar Reporting,Yes,Ryo Miyaki,Yes
i-9fecdc0a (AWOR-OQMESCIO01),AWOR-OQMESCIO01,AlwaysOn,No,Application,OperationalQualification,MES,Email,Camstar Integration,Yes,Ryo Miyaki,Yes
i-a5e4d430 (AWOR-OQMESWEB01),AWOR-OQMESWEB01,AlwaysOn,No,Web,OperationalQualification,MES,Email,Camstar Portal,Yes,Ryo Miyaki,Yes
i-6429d0cb (AWOR-OQMESWEB02),AWOR-OQMESWEB02,AlwaysOn,No,Web,OperationalQualification,MES,Email,Camstar Portal,Yes,Ryo Miyaki,Yes
i-38babb20 (Awor-pdfdxapp01),Awor-pdfdxapp01,AlwaysOn,No,Application,Production,FedEx Rate Server,Email,FedEx Rate Server,No,Ryo Miyaki,Yes
i-028c41d9 (AWOR-PDMESBO01),AWOR-PDMESBO01,AlwaysOn,No,Web,Production,MES,Email,Camstar Camstar Reporting (Business Object),Yes,Ryo Miyaki,Yes
i-06e2f4e8bfba017de (AWOR-PDMESCIO01),AWOR-PDMESCIO01,AlwaysOn,No,Application,Production,MES,Email,Camstar Integration,Yes,Ryo Miyaki,Yes
i-d2834e09 (AWOR-PDMESCIO01),AWOR-PDMESCIO01,AlwaysOn,No,Application,Production,MES,Email,Camstar Integration,Yes,Ryo Miyaki,Yes
i-197f6c8c (AWOR-PDMESCTT01),AWOR-PDMESCTT01,AlwaysOn,No,Application,Production,MES,Email,Camstar Transaction Tester,Yes,Ryo Miyaki,Yes
i-88975a53 (AWOR-PDMESWEB01),AWOR-PDMESWEB01,AlwaysOn,No,Web,Production,MES,Email,Camstar Portal,Yes,Ryo Miyaki,Yes
i-4528cbea (AWOR-PDMESWEB02),AWOR-PDMESWEB02,AlwaysOn,No,Web,Production,MES,Email,Camstar Portal,Yes,Ryo Miyaki,Yes
i-09993bb988e094a17 (AWOR-PDMESWEB03),AWOR-PDMESWEB03,AlwaysOn,No,Web,Production,MES,Email,Camstar Portal,Yes,Ryo Miyaki,Yes
i-4fed2094 (AWOR-PDMESWEB04),AWOR-PDMESWEB04,AlwaysOn,No,Web,Production,MES,Email,Camstar Portal,Yes,Ryo Miyaki,Yes
i-06ca8d2398c0a9f3d (Awor-pdmesweb05),Awor-pdmesweb05,AlwaysOn,No,Web,Production,MES,Email,Camstar Portal,Yes,Ryo Miyaki,Yes
i-0b5bf1501438a0a26 (Awor-pdmesweb05 delete OLD VPC),Awor-pdmesweb05 delete OLD VPC,AlwaysOn,No,Web,Production,MES,Email,Camstar Portal,Yes,Ryo Miyaki,Yes
i-0c2ea23642c79d394 (Awor-pdmesweb06),Awor-pdmesweb06,AlwaysOn,No,Web,Production,MES,Email,Camstar Portal,Yes,Ryo Miyaki,Yes
i-064ff7812bf45ff19 (Awor-pdmesweb06 delete OLD VPC),Awor-pdmesweb06 delete OLD VPC,AlwaysOn,No,Web,Production,MES,Email,Camstar Portal,Yes,Ryo Miyaki,Yes
i-0ae12cd1 (AWOR-PDTAPWEB01),AWOR-PDTAPWEB01,AlwaysOn,No,Web,Production,TAP,Email,Web Server,No,Ryo Miyaki,Yes
i-bf4aa910 (AWOR-PDTAPWEB02),AWOR-PDTAPWEB02,AlwaysOn,No,Web,Production,TAP,Email,Web Server,No,Ryo Miyaki,Yes
i-019dda149903d9c63 (AWOR-PDTCCWEB01),AWOR-PDTCCWEB01,AlwaysOn,No,Web,Production,TCC,Email,Web Server,No,Ryo Miyaki,Yes
i-9fd4780b (AWOR-PTMESBO01),AWOR-PTMESBO01,AlwaysOn,No,Web,Test,MES,Email,Camstar Reporting,Yes,Ryo Miyaki,Yes
i-b3b91527 (AWOR-PTMESCIO01),AWOR-PTMESCIO01,AlwaysOn,No,Application,Test,MES,Email,Camstar Integration,Yes,Ryo Miyaki,Yes
i-a8913d3c (AWOR-PTMESWEB01),AWOR-PTMESWEB01,AlwaysOn,No,Web,Test,MES,Email,Camstar Portal,Yes,Ryo Miyaki,Yes
i-9f7fa80a (AWOR-PTMESWEB02),AWOR-PTMESWEB02,AlwaysOn,No,Web,Test,MES,Email,Camstar Portal,Yes,Ryo Miyaki,Yes
i-fbbebfe3 (awor-tsfdxapp01-delete 09/11/2018 SHN),awor-tsfdxapp01-delete 09/11/2018 SHN,AlwaysOn,No,Application,Test,FedEx Rate Server,Email,FedEx Rate Server,No,Ryo Miyaki,No
i-e6eba53e (AWOR-TSMESBO01),AWOR-TSMESBO01,AlwaysOn,No,Web,Test,MES,Email,Camstar Camstar Reporting (Business Object),Yes,Ryo Miyaki,Yes
i-0f0b03130af11d0f9 (Awor-tsmesbo02),Awor-tsmesbo02,AlwaysOn,No,Web,Test,MES,Email,Camstar Camstar Reporting (Business Object),No,Ryo Miyaki,Yes
i-a8e5ab70 (AWOR-TSMESCIO01),AWOR-TSMESCIO01,AlwaysOn,No,Application,Test,MES,Email,Camstar Integration,Yes,Ryo Miyaki,Yes
i-0eaba025e972500b6 (AWOR-TSMESFIL01),AWOR-TSMESFIL01,AlwaysOn,No,Application,Test,MES,Email,Camstar File Server,Yes,Ryo Miyaki,Yes
i-9223684a (AWOR-TSMESWEB01),AWOR-TSMESWEB01,AlwaysOn,No,Web,Test,MES,Email,Camstar Portal,Yes,Ryo Miyaki,Yes
i-397e44fe (AWOR-TSMESWEB02),AWOR-TSMESWEB02,AlwaysOn,No,Web,Test,MES,Email,Camstar Portal,Yes,Ryo Miyaki,Yes
i-4d0d16d8 (AWOR-TSTAPWEB01),AWOR-TSTAPWEB01,AlwaysOn,No,Web,Test,TAP,Email,Transform AP Web Server,No,Ryo Miyaki,Yes
i-1a68c8b5 (AWOR-TSTAPWEB02),AWOR-TSTAPWEB02,AlwaysOn,No,Web,Test,TAP,Email,Transform AP Web Server,No,Ryo Miyaki,Yes
i-007079f89c354708f (AWOR-TSTCCWEB01),AWOR-TSTCCWEB01,AlwaysOn,No,Web,Test,TCC,Email,Transform Content Server Web Server,No,Ryo Miyaki,Yes
i-7284926a (IRVFEDEX01),IRVFEDEX01,AlwaysOn,No,Application,Production,Pitney Bowes,Email,FedEx Rate Server,No,Ryo Miyaki,Yes
i-903c3588 (IRVIMANINT01),IRVIMANINT01,AlwaysOn,No,Application,Production,iManage\FileSite,Email,iManage Integration Server,No,Ryo Miyaki,Yes
i-0c9101e3e846d26e6 (IRVJDE92BI),IRVJDE92BI,AlwaysOn,No,Application,Production,JDE BI Publisher,Phone,BI Publisher Web Server,No,Ryo Miyaki,Yes
i-29a36876 (IrvJDEGPD01),IrvJDEGPD01,AlwaysOn,No,Application,Production,GetPaid,Email,GetPaid Web Server,No,Ryo Miyaki,Yes
i-a3e93437 (IRVJDEGPD02),IRVJDEGPD02,AlwaysOn,No,Application,Test,GetPaid,Email,GetPaid Web Server,No,Ryo Miyaki,Yes
i-0562b5cb21f6c0302 (IrvJDEPIT07),IrvJDEPIT07,AlwaysOn,No,Application,Production,Pitney Bowes,Email,Pitney Bowes Web Server,No,Ryo Miyaki,Yes
i-0384921b (IrvJDEPIT07- old??),IrvJDEPIT07- old??,AlwaysOn,No,Application,Production,Pitney Bowes,Email,probably the original image for the Auto Scaling 0,No,Ryo Miyaki,Yes
i-6c191574 (IrvJDEPIT08),IrvJDEPIT08,AlwaysOn,No,Application,Test,Pitney Bowes,Email,Pitney Bowes Web Server,No,Ryo Miyaki,Yes
i-09c72e2da6232d4b2 (IRVJDETRX08),IRVJDETRX08,AlwaysOn,No,Application,Production,TRAX,Phone,Trax Web Server,No,Ryo Miyaki,Yes
i-016304e54652a8e34 (IRVJDETRX09),IRVJDETRX09,AlwaysOn,No,Application,Production,TRAX,Phone,Trax Web Server,No,Ryo Miyaki,Yes
i-057d0ddf2156fd3a0 (IrvLGLECN01),IrvLGLECN01,AlwaysOn,No,Application,Production,eCounsel,Email,eCounsel Web Server,No,Ryo Miyaki,Yes
i-00d6bb8447d63aa03 (IrvLGLECN02),IrvLGLECN02,AlwaysOn,No,Application,Test,eCounsel,Email,eCounsel Web Server,No,Ryo Miyaki,Yes
i-00d6bb8447d63aa03 (IrvLGLECN02),IrvLGLECN02,AlwaysOn,No,Application,Test,eCounsel,Email,eCounsel Web Server,No,Ryo Miyaki,Yes
i-034180c28f4fc9045 (IrvLGLECN02),IrvLGLECN02,AlwaysOn,No,Application,Production,eCounsel,Email,eCounsel Web Server,No,Ryo Miyaki,Yes
i-034180c28f4fc9045 (IrvLGLECN02),IrvLGLECN02,AlwaysOn,No,Application,Production,eCounsel,Email,eCounsel Web Server,No,Ryo Miyaki,Yes
i-0c662ceb60e9974cb (IRVTRXFIL09),IRVTRXFIL09,AlwaysOn,No,Application,Production,TRAX,Phone,Trax File Server,No,Ryo Miyaki,Yes
i-0a5def50234c6f82d (IRVJDECTI03),IRVJDECTI03,AlwaysOn,No,Application,Production,JDE,Phone,JDE Print Server,No,Ryo Miyaki | Charles Cruz,Yes
i-04a98081942f63982 (IRVJDECTI03-Clone),IRVJDECTI03-Clone,Custom,No,Application,Production,JDE,Phone,JDE Print Server,No,Ryo Miyaki | Charles Cruz,Yes
i-43a3681c (IRVJDECTI04),IRVJDECTI04,AlwaysOn,No,Application,Production,JDE,Phone,JDE Print Server,No,Ryo Miyaki | Charles Cruz,Yes
